movie_id,title,overview,language,rating,genres,keywords,is_regional
59108,Tower Heist,"A luxury condo manager leads a staff of workers to seek payback on the Wall Street swindler who defrauded them. With only days until the billionaire gets away with the perfect crime, the unlikely crew of amateur thieves enlists the help of petty crook Slide to steal the $20 million they’re sure is hidden in the penthouse.",en,6.111,"['Action', 'Comedy']","['new york city', 'skyscraper', 'fbi', 'thanksgiving', 'heist', 'billionaire', 'parade', 'high rise', 'female agent', 'ponzi scheme', 'caper comedy', 'planning', 'safecracker', 'recruiting', 'deceit', 'lobby']",
1134754,172 Days,A young woman with a troubled past turns to religion as she seeks purpose in life — and a chance at finding true love.,id,5.8,"['Drama', 'Romance']","['based on novel or book', 'biography', 'based on true story', 'love', 'wedding', 'religious', 'based on real person']",
413337,Girl in the Box,"The true story of 20-year-old Colleen Stan, a hitchhiking woman abducted by a young couple and held captive for seven years, during which time she's tortured and forced to live as a slave to her captors.",en,6.697,"['Drama', 'TV Movie']",['based on true story'],
848187,Role Play,Emma has a wonderful husband and two kids in the suburbs of New Jersey – she also has a secret life as an assassin for hire – a secret that her husband David discovers when the couple decide to spice up their marriage with a little role play.,en,5.954,"['Action', 'Comedy', 'Romance']","['assassin', 'berlin, germany', 'husband wife relationship', 'secret life', 'submissive', 'hired killer', 'secretive wife', 'clueless husband', 'mother daughter relationship', 'woman spy', 'cliché']",
17457,The Twins Effect,"An evil Duke attempts to kill and collect the blood of a royal family of European vampires in order to become all powerful. The only surviving member of the family travels to Hong Kong, only to complicate his struggle by falling in love with a mortal girl who just happens to have a vampire hunter for a brother.",cn,6.127,"['Action', 'Comedy', 'Horror']",['martial arts'],
1166133,Bramayugam,"A folk singer in 17th-century Kerala discovers a mansion. Inside, he encounters an enigmatic cook and a powerful master, setting in motion a chain of events that changes his life.",ml,7.636,"['Horror', 'Thriller', 'Drama']","['black magic', 'sorcerer', 'black and white', 'witchcraft', 'dark fantasy', 'old mansion', 'folk horror', 'folktale', 'haunted mansion', 'supernatural horror', 'experimental', 'arthouse horror', 'arthouse', 'fantasy folk']",
642885,Hocus Pocus 2,"29 years since the Black Flame Candle was last lit, the 17th-century Sanderson sisters are resurrected, and they are looking for revenge. Now it's up to three high school students to stop the ravenous witches from wreaking a new kind of havoc on Salem before dawn on All Hallow's Eve.",en,7.154,"['Fantasy', 'Comedy', 'Family']","['witch', 'high school', 'sibling relationship', 'halloween', 'resurrection', 'sister', 'sequel', 'zombie', 'salem, massachusetts', 'aftercreditsstinger', 'duringcreditsstinger']",
970347,The Killer,"Zee is a feared contract killer known as ""the Queen of the Dead,"" but when she refuses to murder a young blind woman, she finds herself hunted both by criminal colleagues and a determined police detective.",en,6.244,"['Action', 'Thriller', 'Crime']",[],
5994,The Family Man,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.",en,6.813,"['Comedy', 'Drama', 'Romance', 'Fantasy']","['businessman', 'workaholic', 'midlife crisis', 'holiday', 'second chance', 'magic realism', 'first love', 'lost love', 'alternative reality', 'guardian angel', 'family man', 'christmas', 'what if', 'crisis of conscience', 'career vs family', 'christmas eve']",
73290,Urban Explorer,"Anxious to explore the mysterious hidden world under metropolitan Berlin, an international group of four urban explorers hires a local guide, Kris, who leads them into the maze of escape tunnels and subterranean fortifications under the city. When their guide has a bad fall, two of the girls in the group frantically set off to seek help while Denis, the young American, stays behind. Armin, a former East German border guard suddenly appears from nowhere. Out of sheer desperation, Denis allows Armin to lead them and their unconscious guide to safety and it is at this moment that Denis realizes he has just made the biggest mistake of his life!",en,5.1,"['Horror', 'Thriller']","['berlin, germany', 'underground', 'serial killer', 'accident', 'urban exploration', 'urban explorers', 'brutal murder']",
1029235,Azrael,"In a world where no one speaks, a devout female hunts down a young woman who has escaped her imprisonment. Recaptured by its ruthless leaders, Azrael is due to be sacrificed to pacify an ancient evil deep within the surrounding wilderness.",en,5.907,"['Action', 'Horror', 'Thriller']","['sacrifice', 'aggressive', 'ancient evil', 'azrael']",
1844,Entrapment,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.",en,6.229,"['Romance', 'Drama', 'Mystery']","[""new year's eve"", 'london, england', 'distrust', 'undercover', 'burglar', 'skyscraper', 'blackmail', 'heist', 'thief', 'older man younger woman relationship', 'art thief', 'criminal', 'art theft', 'millennium', 'manhattan, new york city', 'kuala lumpur malaysia']",
10201,Yes Man,"Carl Allen, a guy whose life is going nowhere, signs up for a self-help program based on one simple covenant: say yes to everything…and anything.",en,6.687,"['Comedy', 'Romance']","['california', 'bungee-jump', 'falling in love', 'ex-wife', 'hollywood bowl', 'excuse', 'burlesque', 'opposites attract', 'loan officer', 'scooter', 'duringcreditsstinger', 'life changing', 'candid', 'inspirational', 'best friends', 'unlikely romance', 'amused', 'cheerful', 'derisive', 'joyful']",
266396,The Gunman,"Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa.",en,5.751,"['Action', 'Drama', 'Crime']","['assassin', 'hitman', 'village', 'mercenary', 'interpol', 'revenge']",
15196,Clue,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",en,7.213,"['Comedy', 'Thriller', 'Crime', 'Mystery']","['blackmail', 'butler', 'board game', 'mansion', 'whodunit', 'maid', 'old house', 'one by one', 'secret passageway', 'murder mystery', 'murder weapon', 'dinner guest', 'multiple endings', 'dramatic', 'witty', 'based on board game', 'silly']",
758866,Drive My Car,"Yusuke Kafuku, a stage actor and director, still unable, after two years, to cope with the loss of his beloved wife, accepts to direct Uncle Vanya at a theater festival in Hiroshima. There he meets Misaki, an introverted young woman, appointed to drive his car. In between rides, secrets from the past and heartfelt confessions will be unveiled.",ja,7.4,['Drama'],"['infidelity', 'japan', 'loss of loved one', 'theater play', 'theater director', 'road trip', 'hiroshima, japan', 'grief', 'rehearsal', 'audition', 'sensuality', 'old car', 'driver', 'artistic sex', 'based on short story', 'sign languages', 'reflective', 'slow cinema', 'bilingual', 'loss of child']",
115290,Blue Lagoon: The Awakening,Two high school students become stranded on a tropical island and must rely on each other for survival. They learn more about themselves and each other while falling in love.,en,6.455,"['Drama', 'Adventure', 'Romance', 'TV Movie']","['stranded', 'marooned', 'high school student', 'deserted island', 'tropical island', 'caribbean sea', 'lost at sea', 'unassuming', 'casual', 'understated', 'sentimental', 'romantic', 'embarrassed', 'enthusiastic', 'frustrated', 'sympathetic']",
1280655,VIRGO,Three young people recall the story of how they got into trouble.,en,6.7,"['Adventure', 'Music']",[],
1788,Footloose,"When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock after discovering he's living in a place where music and dancing are illegal.",en,6.685,"['Drama', 'Romance']","['dancing', 'dance', 'dancer', 'dance teacher', 'father daughter relationship', 'amused']",
10650,Sudden Impact,"When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.",en,6.55,"['Thriller', 'Crime', 'Action']","['carnival', 'gang rape', 'car fire', 'tough cop', 'rape revenge', 'revenge murderer', 'traumatized person', 'crime']",
1130863,Belle,"A couple have a peaceful existence in a small provincial town. He is a teacher and she runs an opticians practical. Their life is turned upside when Belle, a friend’s daughter who is lodging with them, is found dead in her room.  The husband becomes the prime suspect as the only one at home at the time.",fr,6.078,"['Thriller', 'Drama']",[],
49212,Black Demons,"Three American college students, Dick, his sister Jessica, and her British boyfriend Kevin, are traveling through Brazil on vacation when Dick, after attending a bizarre voodoo ceremony, develops strange powers. When their jeep breaks down near a small plantation in the jungle outside Rio, the site of a former slave rebellion 150 years ago, Dick uses his powers to raise the dead of six executed Negro slaves whom target the college kids and the residents of the plantation to seek revenge for their deaths",it,4.014,['Horror'],"['voodoo', 'jungle', 'zombie']",
455207,Crazy Rich Asians,"An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous.",en,7.053,"['Comedy', 'Romance']","['based on novel or book', 'professor', 'singapore', 'wedding', 'east asian lead', 'wealthy family', 'asian american']",
707103,Emily,"The imagined life of one of the world’s most famous authors, Emily Brontë, as she finds her voice and writes the literary classic Wuthering Heights. Explore the relationships that inspired her – her raw, passionate sisterhood with Charlotte and Anne; her first aching, forbidden love for Weightman and her care for her maverick brother whom she idolises.",en,6.871,"['History', 'Drama', 'Romance']","['england', 'author', 'woman director', 'deathbed', 'fictional biography', '19th century', 'wuthering heights', 'emily bronte', 'royal academy of arts']",
